1FA6P8JZ2L5550914;GT350®;Final Delivered;F9;85K;All Star Ford;3800 Century Way Pittsburg, CA 94565;2019-11-11;2020-02-17;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5550919;GT350®;Final Delivered;YZ;85M;Tom Denchel Ford Country;555 South Highway 395 Hermiston, OR 97838;2019-11-12;2020-02-18;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ8L5550920;GT350®;Final Delivered;JS;85K;Lithia Ford of Missoula;3943 Brooks Street Missoula, MT 59804;2019-11-06;2020-02-10;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5550921;GT350®;Final Delivered;FM;SLB;Jerry Duncan Ford;801 Roane St. Harriman, TN 37748;2019-12-11;2020-02-17;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5550922;GT350®;Final Delivered;PQ;85L;Bryden Ford, Inc.;303 Center Street Durand, IL 61024;2019-07-24;2020-02-25;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ3L5550923;GT350®;Final Delivered;D4;85K;Sycamore Ford;1380 DeKalb Ave. Sycamore, IL 60178;2019-08-17;2020-02-26;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ7L5550925;GT350®;Final Delivered;YZ;85K;Homan Ford, Inc.;1036 West Fond Du Lac Street Ripon, WI 54971;2019-08-07;2020-02-25;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5550926;GT350®;Final Delivered;FM;85L;Ford of Tuscola, Inc.;406 East Southline Tuscola, IL 61953;2019-08-12;2020-02-27;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ0L5550927;GT350®;Final Delivered;JS;85K;Crivelli Ford;2085 Brodhead Road Aliquippa, PA 15001;2019-11-01;2020-02-26;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.19B.50B.ANT.457.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ2L5550928;GT350®;Final Delivered;L6;85L;Baierl Ford;540 South Main Street Zelienople, PA 16063;2019-11-20;2020-02-27;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ4L5550929;GT350®;Final Delivered;JS;SLB;Shaffer Ford, Inc.;10335 Mt Savage Road Nw Cumberland, MD 21502;2019-09-30;2020-02-28;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.19B.50B.ANT.457.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ0L5550930;GT350®;Final Delivered;CA;85K;Ford of Uniontown;1 Superior Way Uniontown, PA 15401;2019-11-18;2020-02-25;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ4L5550932;GT350®;Final Delivered;D4;85K;Gowanda Ford Inc.;14650 Route 62 Gowanda, NY 14070;2019-07-08;2020-02-27;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ8L5550934;GT350®;Final Delivered;YZ;85K;Jack Garrett Ford, Inc.;Route 1, Ripley Road Spencer, WV 25276;2019-11-12;2020-02-24;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5550935;GT350®;Shipped from Plant;YZ;85M;Dave Arbogast Ford;3230 South County Road 25A Troy, OH 45373;2019-11-08;2020-03-16;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.19B.50B.ANT.457.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ3L5550937;GT350®;Final Delivered;F9;85K;Borgman Ford Sales, Inc.;3150 28th St S W Grandville, MI 49418;2019-11-14;2020-02-25;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ5L5550938;GT350®;Final Delivered;F9;85K;Lochmandy Ford of Knox;300 South Heaton Street Knox, IN 46534;2019-09-09;2020-02-27;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.19B.50B.ANT.457.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ3L5550940;GT350®;Final Delivered;D4;85K;Gene Butman Ford Sls Inc;2105 Washtenaw Ave Ypsilanti, MI 48197;2019-11-14;2020-02-27;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ5L5550941;GT350®;Final Delivered;N4;85E;Rick Ford Sales, Inc.;111 E. Saginaw St. Hemlock, MI 48626;2019-08-20;2020-02-27;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.97Q.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ7L5550942;GT350®;Final Delivered;N4;85E;Wilson Ford Lincoln;4201 Bay Road Saginaw, MI 48603;2019-11-23;2020-02-25;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5550943;GT350®;Final Delivered;L6;SLB;Midland Ford;500 Joe Mann Blvd. Midland, MI 48642;2019-11-27;2020-02-27;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5550947;GT350®;Final Delivered;CA;85K;Lovegreen Ford;1801 North Elson Kirksville, MO 63501;2019-08-19;2020-02-26;SLB.94B.RWD.99Z.64S.SSR.17F.L59.SED.574.WCC.59B.21S.19B.ANT.457.67L.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ8L5550948;GT350®;Final Delivered;D4;85K;Les Jacobs Ford Sales, LLC;Jct Hwy 37,76 & 86 Cassville, MO 65625;2019-07-24;2020-02-27;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5550949;GT350®;Final Delivered;D4;85K;Rick Honeyman Ford, Inc.;208 N Street Seneca, KS 66538;2019-12-11;2020-02-25;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5550950;GT350®;Final Delivered;G1;SLB;Union Auto, Inc.;201 Center Union, IA 50258;2019-07-30;2020-02-27;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5550952;GT350®;Final Delivered;D4;85K;New Way Ford;30711 Highway 141 Coon Rapids, IA 50058;2019-08-05;2020-02-27;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5550953;GT350®;Final Delivered;CA;85K;Marmie Ford;1815 10th Street Great Bend, KS 67530;2019-11-13;2020-02-25;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ3L5550954;GT350®;Final Delivered;FM;85L;Ericson Ford, Inc.;Corner Of P & 8th St Loup City, NE 68853;2019-09-05;2020-02-28;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ7L5550956;GT350®;Final Delivered;D4;85K;Hullman's Ford, Inc.;1416 Harlan St Falls City, NE 68355;2019-08-16;2020-02-26;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5550957;GT350®;Final Delivered;JS;85K;Goode Motor Ford, LLC;1096 E. Main Street Burley, ID 83318;2019-11-13;2020-02-27;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ0L5550958;GT350®;Final Delivered;L6;85L;Woody Smith Ford;535 S. Yellowstone Highway Rexburg, ID 83440;2019-11-12;2020-02-24;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ2L5550959;GT350®;Final Delivered;G1;SLB;Kendall Ford;250 East Overland Meridian, ID 83642;2019-11-11;2020-02-28;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5550960;GT350®;Final Delivered;J7;SLB;Jackson Hole Ford;670 W. Deer Drive Jackson, WY 83001;2019-11-08;2020-02-28;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ0L5550961;GT350®;Final Delivered;F9;85K;Mills Motor, Inc.;14858 Dellwood Drive Baxter, MN 56425;2019-08-09;2020-02-24;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ2L5550962;GT350®;Released;D4;85K;Westlie Ford;500 South Broadway Minot, ND 58701;2019-11-06;2020-02-26;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5550966;GT350®;Final Delivered;F9;SLB;Vern Eide Ford;2300 North Main Street Mitchell, SD 57301;2019-11-08;2020-02-28;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5550967;GT350®;Final Delivered;YZ;85K;Ed Butts Ford;1515 North Hacienda Blvd La Puente, CA 91744;2019-11-21;2020-02-24;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ3L5550968;GT350®;Final Delivered;G1;SLB;Ron DuPratt Ford;1320 N First St Dixon, CA 95620;2019-11-11;2020-02-28;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ5L5550969;GT350®;Final Delivered;FM;85K;Westlie Ford;40 South Marina Way Washougal, WA 98671;2019-11-12;2020-02-25;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5550970;GT350®;Final Delivered;FM;85K;Columbia Ford;700-7th Avenue Longview, WA 98632;2019-11-07;2020-02-24;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ5L5550972;GT350®;Final Delivered;FM;85K;Frontier Ford;12610 Thompson Road Anacortes, WA 98221;2019-10-21;2020-02-27;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5550974;GT350R;Final Delivered;G1;856;;;2019-10-12;2020-03-10;SLB.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ0L5550975;GT350®;Final Delivered;E7;85L;;;2019-08-20;2020-06-01;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ4L5550977;GT350®;Shipped from Plant;YZ;85M;;;2019-12-18;2020-03-16;SLB.RWD.99Z.64S.SSR.17F.L59.SED.574.WCC.59B.51H.PDS.19B.ANT.457.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5550978;GT350R;Final Delivered;N4;85E;;;2019-12-09;2020-03-11;SLB.RWD.99Z.90L.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.97Q.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ8L5550979;GT350®;Arrived RAIL;FM;SLB;;;2019-12-13;2020-03-13;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ4L5550980;GT350R;Final Delivered;N4;85E;Tasca Ford;1300 Pontiac Ave. Cranston, RI 02920;2020-01-14;2020-03-03;SLB.RWD.99Z.90L.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.97Q.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ6L5550981;GT350®;Cancelled;G1;SLB;Jannell Motors Inc;2000 Washington Street, Route 53 Hanover, MA 02339;2020-01-13;;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ8L5550982;GT350®;Final Delivered;PQ;85L;Imperial Ford;8 Uxbridge Rd. Mendon, MA 01756;2019-12-05;2020-02-21;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5550983;GT350®;Final Delivered;N4;85E;Lamoille Valley Ford, Inc.;222 Vermont, Route 15 West Hardwick, VT 05843;2019-12-04;2020-03-02;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5550984;GT350R;Passing Arrival;FM;854;Bill Dube Ford;40 Dover Point Rd Dover, NH 03820;2019-10-21;2020-03-17;SLB.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ3L5550985;GT350®;Final Delivered;N4;85E;Steven's Jersey City Ford;740 Route 440 Jersey City, NJ 07304;2020-01-10;2020-03-02;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ5L5550986;GT350®;Final Delivered;YZ;85M;Newins Bay Shore Ford Inc;219 W Main St Bay Shore, NY 11706;2019-11-18;2020-03-03;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ7L5550987;GT350R;Final Delivered;JS;854;Sayville Ford;5686 Sunrise Highway Sayville, NY 11782;2020-01-13;2020-03-09;SLB.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ0L5550989;GT350R;Received;N4;85E;Stamford Ford;212 Magee Avenue Stamford, CT 06902;2020-01-11;2020-03-06;SLB.RWD.99Z.90L.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.97Q.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ9L5550991;GT350R;Final Delivered;N4;85E;Performance Ford;906 Route 10 West Randolph, NJ 07869;2019-12-20;2020-03-05;SLB.RWD.99Z.90L.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.97Q.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ0L5550992;GT350R;Arrived RAIL;N4;85E;Ditschman/Flemington Ford;215 Route 202 Flemington, NJ 08822;2019-11-02;2020-03-16;SLB.RWD.99Z.90L.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.SSR.17F.L59.RAS.SED.574.WCC.59B.13P.RSD.14L.67M.19B.SWR.ANT.457.60M.97Q.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ2L5550993;GT350R;Final Delivered;N4;85E;Freehold Ford Inc;3572 Route 9 South Freehold, NJ 07728;2020-01-13;2020-03-03;SLB.RWD.99Z.90L.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.97Q.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ6L5550995;GT350®;Final Delivered;FM;85L;Downs Ford, Inc.;360 Hwy 37 East Toms River, NJ 08753;2020-01-10;2020-03-16;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ8L5550996;GT350®;Released;D4;SLB;Fuccillo Autoplex of Nelliston;6500 State Highway 5 Nelliston, NY 13410;2019-07-23;2020-06-04;SLB.RWD.99Z.64S.SSR.17F.L59.SED.574.WCC.51H.PDS.19B.ANT.457.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5550997;GT350®;Final Delivered;FM;85L;Fuccillo Ford of Seneca Falls;2027 Routes 5 and 20 West Seneca Falls, NY 13148;2019-09-10;2020-03-18;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.19B.50B.ANT.457.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ3L5550999;GT350®;Final Delivered;G1;SLB;Holman Ford Turnersville;3641 Route 42 South Turnersville, NJ 08012;2019-11-12;2020-03-05;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
