1FA6P8JZ6L5552522;GT350R;In Order Processing;J7;856;Ken Grody Ford - Redlands;1121 West Colton Avenue Redlands, CA 92374;2020-09-15;;SLB.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ8L5552523;GT350R;In Order Processing;N4;85E;Jim Burke Ford;2001 Oak St Bakersfield, CA 93301;2020-09-11;;SLB.RWD.99Z.90L.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.97Q.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZXL5552524;GT350R;In Order Processing;F9;SLB;AutoNation Ford Valencia;23920 Creekside Road Valencia, CA 91355;2020-09-10;;SLB.94B.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ1L5552525;GT350R;In Order Processing;J7;SLB;The Ford Store San Leandro;1111 Marina Blvd. San Leandro, CA 94577;2020-09-10;;SLB.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ3L5552526;GT350R;In Order Processing;N4;85E;Napa Ford;570 Soscol Avenue Napa, CA 94559;2020-09-10;;SLB.RWD.99Z.90L.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.97Q.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ5L5552527;GT350R;In Order Processing;YZ;85P;Livermore Ford;2266 Kittyhawk Rd. Livermore, CA 94551;2020-09-11;;SLB.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ7L5552528;GT350®;In Order Processing;JS;85K;Chapman Ford Sales, Inc.;9371 Roosevelt Blv Philadelphia, PA 19114;2020-09-14;;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5552529;GT350®;In Order Processing;JS;85K;Cleveland Ford;2496 South Lee Highway Cleveland, TN 37311;2020-09-14;;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ5L5552530;GT350®;In Order Processing;N4;85E;Jacky Jones Ford of Sweetwater;714 New Highway 68 Sweetwater, TN 37874;2020-09-15;;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.97Q.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ7L5552531;GT350®;In Order Processing;N4;85E;Mark McLarty Ford;4400 Landers Road North Little Rock, AR 72117;2020-09-15;;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5552532;GT350®;In Order Processing;D4;85K;Arceneaux Ford, Inc.;1111 West US Hwy 90 New Iberia, LA 70560;2020-09-14;;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ0L5552533;GT350R;In Order Processing;G1;SLB;Gordie Boucher Ford of Kenosha, Inc.;8301 75th St. Kenosha, WI 53142;2020-09-15;;SLB.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ2L5552534;GT350R;In Order Processing;G1;SLB;Dundee Ford;800 Dundee Avenue East Dundee, IL 60118;2020-09-14;;SLB.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ4L5552535;GT350R;In Order Processing;YZ;856;Bull Valley Ford, Inc.;1460 South Eastwood Dr. Woodstock, IL 60098;2020-09-14;;SLB.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ6L5552536;GT350R;In Order Processing;N4;85E;Anderson's Rock River Ford;224 N. Alpine Road Rockford, IL 61107;2020-09-14;;SLB.RWD.99Z.90L.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.97Q.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ8L5552537;GT350R;In Order Processing;G1;SLB;North Central Ford;1819 North Central Expressway Richardson, TX 75080;2020-09-14;;SLB.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZXL5552538;GT350R;In Order Processing;N4;85E;Pollard Friendly Ford Company;3301 South Loop 289 Lubbock, TX 79423;2020-09-14;;SLB.RWD.99Z.90L.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.97Q.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ1L5552539;GT350R;In Order Processing;N4;85E;Metro Ford of OKC;2800 West I-44 Service Road Oklahoma City, OK 73112;2020-09-14;;SLB.RWD.99Z.90L.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.97Q.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ8L5552540;GT350R;In Order Processing;J7;856;Sykora Family Ford, Inc.;519 S George Kacir Drive West, TX 76691;2020-09-14;;SLB.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZXL5552541;GT350®;In Order Processing;J7;SLB;Bob Sight Ford Inc;610 NW Blue Parkway Lees Summit, MO 64063;2020-09-14;;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5552542;GT350R;In Order Processing;J7;856;Phil Long Ford of Denver, LLC;7887 W. Tufts Ave. Denver, CO 80123;2020-09-14;;SLB.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ3L5552543;GT350®;In Order Processing;F9;85K;Mike Naughton Ford, Inc.;150 S Havana Aurora, CO 80012;2020-09-15;;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ5L5552544;GT350®;In Order Processing;JS;85L;First Choice Ford;1264 Dewar Drive Rock Springs, WY 82901;2020-09-14;;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ7L5552545;GT350®;In Order Processing;N4;85E;Advantage Ford;1031 Central Ave. Duarte, CA 91010;2020-09-15;;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ0L5552547;GT350®;In Order Processing;YZ;85K;McAuley Ford;250 El Circulo Ave Patterson, CA 95363;2020-09-15;;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ2L5552548;GT350R;In Order Processing;J7;856;Mike White Ford Of Coeur d'Alene;315 Clayton Avenue Coeur D Alene, ID 83815;2020-09-14;;SLB.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ4L5552549;GT350R;In Order Processing;G1;SLB;Vachon Ford;455 Providence Road Brooklyn, CT 06234;2020-09-03;;SLB.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ0L5552550;GT350®;In Order Processing;J7;SLB;Valenti Ford, Inc.;72 Jerry Brown Road Mystic, CT 06355;2020-09-02;;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.19B.50B.ANT.457.67L.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ2L5552551;GT350®;In Order Processing;L6;85K;Crest Ford;218 Flanders Road Niantic, CT 06357;2020-09-01;;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ4L5552552;GT350®;In Order Processing;G1;SLB;Girard Ford;450 West Thames Street Norwich, CT 06360;2020-09-03;;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5552553;GT350®;In Order Processing;N4;85E;Wall's Ford Inc;2 Merrill Street Salisbury, MA 01952;2020-09-01;;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.97Q.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ8L5552554;GT350R;In Order Processing;G1;SLB;Key Ford of York;Route 1 York, ME 03909;2020-09-04;;SLB.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZXL5552555;GT350®;In Order Processing;N4;85E;Barber Ford, Inc.;962 Wyoming Ave Exeter, PA 18643;2020-08-31;;SLB.RWD.99Z.90L.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.97Q.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
