1FA6P8JZ7L5550360;GT350®;Delivered;YZ;85M;Stevens Ford;3101 West Garriott Road Enid, OK 73703;2019-08-13;2019-10-16;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ2L5550363;GT350®;Delivered;F9;85K;Thoroughbred Ford;8501 N Boardwalk Avenue Kansas City, MO 64154;2019-08-09;2019-10-08;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ4L5550364;GT350R;Delivered;G1;854;Shawnee Mission Ford;11501 W. Shawnee Mission Pkwy Shawnee, KS 66203;2019-08-13;2019-10-28;SLB.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ6L5550365;GT350®;Delivered;J7;SLB;Bob Sight Ford Inc;610 NW Blue Parkway Lees Summit, MO 64063;2019-08-12;2019-10-11;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ8L5550366;GT350®;Delivered;YZ;85K;Anderson Ford of Lincoln;2500 Wildcat Drive Lincoln, NE 68521;2019-08-12;2019-10-07;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ1L5550368;GT350®;Delivered;G1;SLB;Jerseyville Motor Company, Inc.;1205 S State St Jerseyville, IL 62052;2019-08-12;2019-10-17;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5550370;GT350®;Delivered;G1;85L;Chris Auffenberg Ford;5840 Highway 100 Washington, MO 63090;2019-08-09;2019-10-14;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ5L5550373;GT350®;Delivered;F9;85K;Anderson Ford of St. Joseph;2207 North Belt Highway Saint Joseph, MO 64506;2019-08-12;2019-10-21;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ2L5550377;GT350®;Delivered;YZ;85M;Swafford's Ford Sales, Inc.;904 Stonner Loop Richmond, MO 64085;2019-07-02;2019-10-14;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67L.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ5L5550387;GT350R;Delivered;G1;SLB;Apple Ford Apple Valley;7200 150th St West Apple Valley, MN 55124;2019-08-08;2019-10-16;SLB.RWD.99Z.~VIRTUALPKGPART_A2TA3_153.~VIRTUALPKGPART_BPFAP_156.~VIRTUALPKGPART_BWAAA_157.~VIRTUALPKGPART_D2GB6_162.~VIRTUALPKGPART_GTAA9_165.~VIRTUALPKGPART_XF000P5_166.64B.91N.SSR.912.17F.L59.RAS.SED.574.WCC.59B.21S.13P.RSD.14L.67M.19B.SWR.50B.ANT.457.60M.67T.583.CSR.T3B.44E.SHB.COU.899.2020 P8J FORD.
1FA6P8JZ7L5550388;GT350®;Delivered;YZ;SLB;NorthStar Ford;1420 Miller Trunk Hwy Duluth, MN 55811;2019-08-07;2019-10-07;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ9L5550389;GT350®;Delivered;JS;85K;Link Ford & RV - Minong, LLC;Highway 53 & 77 Minong, WI 54859;2019-08-06;2019-10-09;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ0L5550393;GT350®;Delivered;PQ;SLB;Mills Ford of Willmar;4100 Highway 71 South Willmar, MN 56201;2019-08-09;2019-10-17;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.21S.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ6L5550396;GT350®;Delivered;G1;85L;Morrie's Buffalo Ford;702 E. Highway 55 Buffalo, MN 55313;2019-08-09;2019-10-15;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.19B.50B.ANT.457.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZ8L5550397;GT350®;Delivered;YZ;SLB;Pritchard Auto Company;980 Highway 18 East Britt, IA 50423;2019-08-13;2019-10-18;SLB.94B.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.51H.MDS.19B.50B.ANT.457.67T.583.LMS.T3A.44E.SHB.COU.891.2020 P8J FORD.
1FA6P8JZXL5550398;GT350®;Delivered;YZ;85M;Mankato Ford;1935 Madison Avenue Mankato, MN 56001;2019-08-13;2019-10-17;SLB.RWD.99Z.64S.91N.SSR.912.17F.L59.SED.574.WCC.59B.21S.19B.50B.ANT.457.67T.583.CSR.T3A.44E.SHB.COU.891.2020 P8J FORD.
